Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,13500,Cadillac,Catera,Auto,Pale White,28000,Hatchback,Austin
Male,1402000,Dodge,Ram Van,Auto,Pale White,12200,Hatchback,Middletown
Female,13500,Chrysler,LHS,Auto,Pale White,21000,Hatchback,Aurora
Male,1905000,Audi,A6,Auto,Black,27500,SUV,Greenville
Male,675000,Lincoln,Town car,Auto,Black,26000,Hatchback,Janesville
Female,375000,Audi,A6,Auto,Black,14000,SUV,Scottsdale
Female,426000,BMW,528i,Manual,Pale White,14000,SUV,Austin
Female,1505000,Mitsubishi,Diamante,Manual,Black,22500,Hatchback,Middletown
Male,1630000,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Aurora
Male,13500,Honda,Passport,Manual,Black,22000,Hardtop,Janesville
Female,13500,Lexus,GS400,Manual,Black,53000,Hatchback,Pasco
Female,13500,Acura,RL,Auto,Black,24000,SUV,Janesville
Female,13500,Chrysler,Cirrus,Manual,Pale White,24000,Passenger,Scottsdale
Female,357500,Chrysler,Cirrus,Auto,Pale White,12501,Passenger,Austin
Male,13500,Volvo,V40,Auto,Pale White,18001,SUV,Middletown
Male,13500,Buick,Park Avenue,Auto,Pale White,62000,Hatchback,Aurora
Male,1180000,Ford,Ranger,Auto,Black,61001,Hardtop,Scottsdale
Male,1190000,Mercury,Mountaineer,Auto,Pale White,21000,Hardtop,Janesville
Male,13500,Jeep,Cherokee,Auto,Pale White,36000,Sedan,Janesville
Male,2375000,Nissan,Pathfinder,Auto,Pale White,31501,Hardtop,Middletown
Male,561000,Mercedes-B,CL500,Manual,Black,22000,SUV,Pasco
Male,635000,Mitsubishi,Diamante,Manual,Pale White,12000,Hatchback,Janesville
Male,1010000,Acura,Integra,Auto,Black,45000,Passenger,Scottsdale
Male,1025000,Mercury,Villager,Manual,Pale White,14500,Passenger,Austin
Female,555000,Toyota,4Runner,Auto,Pale White,35000,Sedan,Janesville
Male,1102000,Toyota,Camry,Manual,Black,34200,Hatchback,Scottsdale
Male,1120000,Ford,Ranger,Manual,Black,18000,Hardtop,Austin
Male,550000,Nissan,Frontier,Auto,Pale White,26000,Hatchback,Scottsdale
Male,915000,Chevrolet,Malibu,Auto,Black,16000,Hardtop,Pasco
Male,770000,Infiniti,I30,Manual,Pale White,22000,Hardtop,Austin
Male,1375000,Chevrolet,Metro,Manual,Pale White,13500,Passenger,Aurora
Male,780000,Plymouth,Breeze,Auto,Pale White,39000,Hardtop,Janesville
Male,1506000,Volkswagen,Passat,Manual,Pale White,12600,Hatchback,Pasco
Male,1350000,Toyota,4Runner,Auto,Pale White,35000,Sedan,Janesville
Female,1410000,Chevrolet,Monte Carlo,Manual,Pale White,26001,Hatchback,Scottsdale
Male,13500,Mercedes-B,SLK,Auto,Pale White,36001,Passenger,Austin
Male,1055000,Acura,RL,Manual,Pale White,31501,SUV,Middletown
Male,13500,Plymouth,Prowler,Auto,Pale White,15001,Hatchback,Aurora
Male,2320000,Dodge,Ram Van,Auto,Black,60001,Hatchback,Greenville
Male,13500,Oldsmobile,Cutlass,Auto,Pale White,41001,Sedan,Pasco
Male,2075000,Volkswagen,Jetta,Auto,Pale White,69501,Passenger,Janesville
Male,13500,Audi,A6,Auto,Black,14001,SUV,Scottsdale
Male,13500,Oldsmobile,Cutlass,Auto,Pale White,46001,Sedan,Austin
Male,3650000,Mitsubishi,3000GT,Auto,Pale White,19001,Sedan,Middletown
Male,5355000,Nissan,Altima,Auto,Pale White,20501,Hatchback,Aurora
Female,1329000,BMW,528i,Manual,Pale White,29901,SUV,Greenville
Female,901000,Honda,Accord,Manual,Black,43001,Sedan,Pasco
Male,1156000,Volvo,V70,Auto,Black,39601,Passenger,Janesville
Male,13500,Ford,Taurus,Manual,Black,69001,SUV,Scottsdale
Male,13500,Mitsubishi,Montero Sport,Manual,Pale White,29000,Hardtop,Austin
Male,1200000,BMW,528i,Manual,Pale White,16000,SUV,Aurora
Male,1410000,Hyundai,Sonata,Manual,Pale White,21000,SUV,Greenville
Male,980000,Dodge,Ram Van,Auto,Pale White,15000,Hatchback,Pasco
Female,13500,Chevrolet,Malibu,Auto,Black,16001,Hardtop,Austin
Male,1320000,Volkswagen,GTI,Manual,Black,25000,SUV,Scottsdale
Female,2225000,Infiniti,I30,Manual,Pale White,22501,Hardtop,Greenville
Male,13500,Toyota,Camry,Manual,Black,29000,Hatchback,Middletown
Male,13500,Plymouth,Breeze,Auto,Pale White,39001,Hardtop,Pasco
Male,1408000,Volkswagen,Passat,Auto,Pale White,31800,Hatchback,Greenville
Female,1900000,Lincoln,Navigator,Auto,Black,19000,Sedan,Pasco
Male,1200000,Jaguar,S-Type,Manual,Pale White,45000,Passenger,Janesville
Male,988000,Buick,Park Avenue,Auto,Pale White,62000,Hatchback,Scottsdale
Male,472000,Ford,Contour,Auto,Pale White,19000,Sedan,Austin
Female,457000,Plymouth,Voyager,Manual,Pale White,12000,Passenger,Middletown
Male,13500,Mitsubishi,3000GT,Auto,Black,39000,Sedan,Pasco
Male,5020000,Honda,Accord,Manual,Pale White,14000,Sedan,Janesville
Male,1475000,Toyota,Tacoma,Manual,Black,36500,Hardtop,Scottsdale
Male,750000,Infiniti,I30,Manual,Pale White,16000,Hardtop,Austin
Male,1855000,Cadillac,Escalade,Auto,Black,26500,Sedan,Middletown
Female,3850000,Mercury,Sable,Manual,Pale White,61000,Sedan,Aurora
Male,1500000,Lexus,LX470,Manual,Pale White,54000,SUV,Greenville
Male,835000,Chevrolet,Cavalier,Manual,Pale White,20000,SUV,Pasco
Male,600000,Dodge,Ram Pickup,Manual,Pale White,20001,Hardtop,Scottsdale
Female,13500,Volkswagen,GTI,Manual,Pale White,28000,SUV,Scottsdale
Male,13500,Mercury,Grand Marquis,Auto,Black,19000,SUV,Austin
Male,13500,Oldsmobile,Intrigue,Manual,Pale White,37000,SUV,Middletown
Male,3115000,Volkswagen,Passat,Auto,Black,21500,Hatchback,Aurora
Male,1510000,Honda,Passport,Auto,Black,26000,Hardtop,Austin
Male,13500,Toyota,Avalon,Auto,Pale White,18000,Sedan,Pasco
Female,13500,Mitsubishi,Mirage,Auto,Black,9000,SUV,Scottsdale
Male,1250000,Saturn,SC,Auto,Black,33000,Hardtop,Aurora
Female,435000,Oldsmobile,Aurora,Manual,Pale White,34000,Passenger,Janesville
Male,390000,Buick,Regal,Manual,Pale White,43000,Passenger,Scottsdale
Female,13500,Ford,Contour,Auto,Pale White,62000,Sedan,Austin
Female,510000,Oldsmobile,Aurora,Manual,Pale White,34000,Passenger,Middletown
Female,1460000,Dodge,Neon,Manual,Pale White,19000,Hardtop,Pasco
Male,958000,Chevrolet,Malibu,Manual,Pale White,57000,Hardtop,Janesville
Male,1462500,Porsche,Carrera Coupe,Manual,Black,16250,Hardtop,Scottsdale
Male,13500,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Janesville
Male,2350000,Dodge,Viper,Auto,Pale White,31000,SUV,Scottsdale
Male,2956000,Plymouth,Neon,Auto,Black,9600,SUV,Austin
Male,535000,Porsche,Carrera Cabrio,Manual,Black,22000,Passenger,Middletown
Male,13500,Honda,Passport,Manual,Pale White,13000,Hardtop,Austin
Male,1650000,Dodge,Caravan,Manual,Pale White,24000,Hardtop,Austin
Male,1090000,Oldsmobile,Silhouette,Auto,Black,22000,Sedan,Scottsdale
Male,767000,Chrysler,Concorde,Auto,Black,12000,Hardtop,Janesville
Male,13500,Saturn,LW,Manual,Pale White,13000,Hatchback,Middletown
Male,405000,Buick,Park Avenue,Auto,Pale White,62000,Hatchback,Aurora
Male,13500,Chevrolet,Metro,Auto,Pale White,19000,Passenger,Greenville
Male,327000,Chevrolet,Lumina,Manual,Pale White,26000,Passenger,Pasco
Male,1474000,Saab,3-Sep,Auto,Black,18400,Sedan,Janesville
Male,731000,Mercedes-B,M-Class,Auto,Black,18000,Hardtop,Austin
Male,13500,Nissan,Frontier,Manual,Pale White,12000,Hatchback,Austin
Male,13500,Chevrolet,Lumina,Manual,Black,10000,Passenger,Middletown
Male,500000,Oldsmobile,Silhouette,Manual,Pale White,34000,Sedan,Aurora
Female,785000,Dodge,Stratus,Auto,Pale White,31000,Hatchback,Greenville
Male,605000,Nissan,Pathfinder,Auto,Pale White,21000,Hardtop,Janesville
Male,345000,Hyundai,Sonata,Manual,Black,15000,SUV,Janesville
Male,345000,Dodge,Ram Van,Auto,Pale White,31000,Hatchback,Scottsdale
Female,970000,Jaguar,S-Type,Auto,Black,16001,Passenger,Austin
Male,1300000,Lincoln,Town car,Manual,Black,17001,Hatchback,Middletown
Male,2100000,Mercedes-B,M-Class,Manual,Pale White,41001,Hardtop,Scottsdale
Male,13500,BMW,328i,Manual,Pale White,21000,Sedan,Greenville
Male,13500,Volvo,S80,Manual,Pale White,21000,Sedan,Janesville
Male,780000,Infiniti,I30,Auto,Black,21000,Hardtop,Aurora
Male,13500,Mitsubishi,Diamante,Manual,Black,22001,Hatchback,Pasco
Male,13500,Saturn,SC,Manual,Pale White,61000,Hardtop,Scottsdale
Male,1275000,Volvo,S40,Manual,Pale White,17500,Sedan,Austin
Female,13500,Ford,Explorer,Auto,Black,22000,Hatchback,Middletown
Male,1587500,Dodge,Ram Pickup,Auto,Pale White,45750,Hardtop,Greenville
Male,1640000,Audi,A6,Auto,Black,27001,SUV,Greenville
Female,1260000,Ford,Expedition,Manual,Black,10001,SUV,Pasco
Male,13500,Toyota,Celica,Auto,Pale White,45001,SUV,Janesville
Male,13500,Chevrolet,Malibu,Auto,Black,16000,Hardtop,Middletown
Male,1925000,Chevrolet,Metro,Auto,Black,31500,Passenger,Pasco
Male,2950000,Mercedes-B,M-Class,Manual,Pale White,41001,Hardtop,Middletown
Male,995000,Dodge,Intrepid,Manual,Black,11000,Sedan,Scottsdale
Male,2350000,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Austin
Male,566000,Ford,Mustang,Manual,Pale White,25000,Hatchback,Janesville
Male,8000000,Mercedes-B,S-Class,Manual,Black,85000,SUV,Austin
Male,13500,Ford,Ranger,Manual,Black,18000,Hardtop,Greenville
Male,3725000,Dodge,Durango,Manual,Pale White,27500,SUV,Aurora
Female,13500,Mitsubishi,Montero Sport,Manual,Black,42000,Hardtop,Middletown
Male,3450000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Pasco
Male,13500,Nissan,Pathfinder,Manual,Pale White,11000,Hardtop,Austin
Male,1020000,Chrysler,300M,Auto,Pale White,16000,SUV,Austin
Male,1515000,Plymouth,Prowler,Auto,Pale White,15500,Hatchback,Middletown
Male,700000,Volvo,C70,Manual,Black,17000,Hatchback,Aurora
Female,13500,Dodge,Viper,Manual,Black,26000,SUV,Greenville
Male,13500,Acura,TL,Manual,Pale White,14000,Hatchback,Aurora
Male,1150000,Mercury,Grand Marquis,Auto,Black,19000,SUV,Greenville
Male,950000,Chevrolet,Corvette,Manual,Pale White,22000,SUV,Pasco
Male,270000,Toyota,Celica,Auto,Pale White,45000,SUV,Janesville
Female,930000,Dodge,Ram Van,Auto,Pale White,19000,Hatchback,Scottsdale
Male,1476000,Chevrolet,Prizm,Manual,Pale White,21600,Hardtop,Scottsdale
Female,330000,BMW,323i,Auto,Pale White,19000,Hatchback,Scottsdale
Female,13500,Mitsubishi,Montero Sport,Manual,Pale White,29000,Hardtop,Greenville
Male,13500,Saab,3-Sep,Auto,Black,31000,Sedan,Pasco
Male,439000,Honda,CR-V,Auto,Pale White,12001,SUV,Austin
Male,780000,Oldsmobile,Bravada,Manual,Black,17001,Hatchback,Middletown
Female,1250000,Volvo,S70,Auto,Pale White,20001,Hardtop,Austin
Male,290000,Lincoln,Town car,Auto,Black,26001,Hatchback,Greenville
Male,790000,BMW,323i,Manual,Pale White,21001,Hatchback,Pasco
Male,830000,Saturn,LW,Auto,Pale White,18001,Hatchback,Janesville
Male,708000,Pontiac,Grand Prix,Auto,Pale White,19001,Passenger,Scottsdale
Male,920000,Mercedes-B,C-Class,Auto,Black,14001,Hatchback,Austin
Male,800000,Ford,Contour,Auto,Pale White,19001,Sedan,Middletown
Male,985000,Saab,3-Sep,Auto,Pale White,69001,Sedan,Aurora
Male,937000,Ford,Expedition,Auto,Black,26001,SUV,Greenville
Male,800000,Jeep,Wrangler,Manual,Pale White,23001,Hatchback,Pasco
Male,710000,Saturn,LS,Auto,Pale White,24001,Sedan,Janesville
Male,700000,Pontiac,Grand Am,Auto,Pale White,12001,SUV,Scottsdale
Female,13500,Mercury,Villager,Auto,Black,16001,Passenger,Austin
Male,1400000,Mitsubishi,3000GT,Manual,Pale White,24001,Sedan,Janesville
Male,927000,Nissan,Pathfinder,Auto,Pale White,31000,Hardtop,Greenville
Male,665000,Mercedes-B,E-Class,Auto,Pale White,31001,Sedan,Austin
Male,13500,Volkswagen,Cabrio,Auto,Black,16001,Sedan,Middletown
Male,2105000,Volkswagen,Jetta,Manual,Pale White,24500,Passenger,Austin
Male,2410000,Hyundai,Accent,Manual,Black,18000,Hatchback,Middletown
Male,13500,Oldsmobile,Silhouette,Manual,Pale White,19000,Sedan,Aurora
Male,13500,Oldsmobile,Cutlass,Auto,Pale White,41000,Sedan,Greenville
Male,810000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Pasco
Male,901000,BMW,528i,Manual,Pale White,14000,SUV,Janesville
Male,1115000,Ford,Expedition,Auto,Black,41500,SUV,Scottsdale
Male,13500,Chrysler,Concorde,Auto,Pale White,46000,Hardtop,Janesville
Female,470000,Dodge,Ram Pickup,Manual,Pale White,21000,Hardtop,Scottsdale
Male,600000,Volvo,S40,Manual,Pale White,22000,Sedan,Aurora
Male,631000,Dodge,Durango,Manual,Pale White,31000,SUV,Greenville
Female,1530000,Ford,Ranger,Manual,Black,18000,Hardtop,Greenville
Male,681000,Ford,Explorer,Auto,Pale White,18000,Hatchback,Janesville
Male,485000,Cadillac,DeVille,Auto,Pale White,69000,SUV,Scottsdale
Male,491000,Subaru,Outback,Auto,Pale White,19000,SUV,Austin
Male,1600000,Chrysler,Sebring Coupe,Auto,Pale White,19000,Sedan,Middletown
Male,2053000,Lexus,LX470,Manual,Pale White,54300,SUV,Aurora
Female,580000,Chevrolet,Corvette,Manual,Pale White,22000,SUV,Greenville
Female,13500,Dodge,Ram Pickup,Manual,Pale White,21001,Hardtop,Pasco
Male,1614500,Volvo,S40,Manual,Pale White,17450,Sedan,Austin
Male,1550000,Oldsmobile,Cutlass,Auto,Pale White,41000,Sedan,Middletown
Male,595000,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Aurora
Female,13500,Volkswagen,Beetle,Auto,Pale White,45000,Hardtop,Pasco
Male,1300000,Plymouth,Neon,Manual,Black,29000,SUV,Pasco
Male,540000,Porsche,Carrera Coupe,Auto,Pale White,22001,Hardtop,Middletown
Female,605000,Lexus,LS400,Auto,Pale White,27000,Sedan,Scottsdale
Male,1201000,Chevrolet,Lumina,Manual,Black,42100,Passenger,Austin
Male,820000,Chevrolet,Malibu,Manual,Pale White,41001,Hardtop,Scottsdale
Male,1424000,Jeep,Wrangler,Manual,Pale White,13400,Hatchback,Scottsdale
Male,285000,BMW,328i,Auto,Black,18000,Sedan,Austin
Female,2000000,Ford,Mustang,Auto,Pale White,22000,Hatchback,Middletown
Female,1076000,Mercedes-B,E-Class,Auto,Pale White,15600,Sedan,Aurora
Male,305000,Chrysler,Town & Country,Auto,Pale White,42000,Sedan,Greenville
Female,425000,Volvo,C70,Manual,Pale White,24000,Hatchback,Pasco
Female,470000,Lexus,GS300,Manual,Black,51000,Passenger,Scottsdale
Female,13500,Ford,Expedition,Manual,Pale White,22000,SUV,Austin
Male,2360000,Lincoln,Continental,Manual,Pale White,82000,Passenger,Janesville
Male,2005000,Toyota,Land Cruiser,Auto,Pale White,33500,SUV,Scottsdale
Male,1020000,Pontiac,Firebird,Manual,Black,43000,Hardtop,Pasco
Male,13500,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Middletown
Male,3120000,Saab,5-Sep,Auto,Black,41001,Hatchback,Aurora
Male,1025000,Chrysler,LHS,Manual,Pale White,41500,Hatchback,Greenville
Male,13500,Volkswagen,Passat,Auto,Black,21000,Hatchback,Pasco
Male,1920000,Honda,Accord,Manual,Black,43000,Sedan,Janesville
Male,1100000,Volkswagen,Golf,Manual,Pale White,17001,Hardtop,Middletown
Female,13500,Mercury,Cougar,Manual,Pale White,22000,Hatchback,Austin
Male,1500000,Chrysler,LHS,Auto,Black,26000,Hatchback,Middletown
Male,1362000,Oldsmobile,Alero,Manual,Black,17201,Hardtop,Greenville
Male,1910000,Chrysler,Town & Country,Auto,Pale White,42000,Sedan,Greenville
Female,1170500,Dodge,Ram Pickup,Auto,Pale White,39050,Hardtop,Pasco
Male,1320000,Oldsmobile,Aurora,Manual,Pale White,71000,Passenger,Janesville
Female,13500,Pontiac,Firebird,Manual,Black,43000,Hardtop,Scottsdale
Male,750000,Jeep,Wrangler,Auto,Pale White,13000,Hatchback,Austin
Male,13500,Chevrolet,Camaro,Auto,Black,41000,Sedan,Janesville
Male,695000,Chrysler,Sebring Coupe,Manual,Black,12001,Sedan,Middletown
Male,13500,Mitsubishi,3000GT,Auto,Pale White,19001,Sedan,Aurora
Male,386000,Volvo,S70,Manual,Pale White,24000,Hardtop,Middletown
Male,855000,Chrysler,LHS,Manual,Black,51001,Hatchback,Pasco
Male,1040000,Nissan,Xterra,Auto,Black,9001,Passenger,Janesville
Male,342000,Saturn,LS,Auto,Pale White,24001,Sedan,Scottsdale
Male,681000,Volkswagen,Passat,Auto,Pale White,31001,Hatchback,Austin
Female,1066000,Toyota,Celica,Manual,Pale White,14601,SUV,Janesville
Male,13500,Buick,Regal,Auto,Pale White,46001,Passenger,Scottsdale
Male,900000,Mercury,Grand Marquis,Manual,Pale White,16001,SUV,Austin
Male,1250000,Saab,3-Sep,Auto,Black,23001,Sedan,Middletown
Male,13500,Mercedes-B,SLK,Manual,Pale White,17001,Passenger,Aurora
Male,730000,Mitsubishi,Montero Sport,Manual,Black,42001,Hardtop,Aurora
Male,1189000,Ford,Mustang,Auto,Black,9901,Hatchback,Pasco
Female,13500,Pontiac,Sunfire,Manual,Pale White,43001,Sedan,Janesville
Male,13500,Lincoln,Navigator,Manual,Pale White,33001,Sedan,Scottsdale
Male,1220000,Lexus,GS400,Auto,Black,12001,Hatchback,Austin
Male,13500,Ford,Mustang,Manual,Pale White,25001,Hatchback,Middletown
Male,13500,Ford,Contour,Auto,Pale White,62001,Sedan,Aurora
Female,815000,Saturn,SW,Manual,Black,36001,Passenger,Greenville
Male,2025000,BMW,328i,Auto,Black,16501,Sedan,Pasco
Male,1280000,Lincoln,Continental,Manual,Pale White,82000,Passenger,Pasco
Male,874000,Ford,Escort,Manual,Black,11000,Passenger,Janesville
Male,13500,Toyota,Tacoma,Manual,Pale White,82000,Hardtop,Scottsdale
Male,320000,Dodge,Ram Pickup,Manual,Pale White,16000,Hardtop,Austin
Male,13500,Dodge,Caravan,Auto,Black,23000,Hardtop,Austin
Male,945000,Saturn,LS,Auto,Pale White,51000,Sedan,Greenville
Male,13500,Oldsmobile,Bravada,Auto,Pale White,19000,Hatchback,Scottsdale
Female,1666000,Jeep,Wrangler,Manual,Pale White,13600,Hatchback,Austin
Male,2588000,Acura,RL,Auto,Black,24800,SUV,Middletown
Male,835000,Infiniti,I30,Auto,Pale White,31001,Hardtop,Pasco
Male,790000,Mercury,Mountaineer,Auto,Pale White,21001,Hardtop,Janesville
Male,810000,Plymouth,Breeze,Auto,Pale White,39001,Hardtop,Austin
Male,835000,Nissan,Pathfinder,Auto,Pale White,31000,Hardtop,Janesville
Male,1750000,Acura,TL,Manual,Pale White,14001,Hatchback,Scottsdale
Male,1750000,Dodge,Intrepid,Auto,Pale White,31001,Sedan,Austin
Male,1225000,Ford,Ranger,Auto,Black,61500,Hardtop,Austin
Female,490000,Volkswagen,Cabrio,Auto,Black,16001,Sedan,Greenville
Female,1760000,Lincoln,Town car,Auto,Pale White,18001,Hatchback,Pasco
Female,505000,Ford,Explorer,Auto,Black,22001,Hatchback,Janesville
Male,1487000,Honda,Accord,Auto,Pale White,21701,Sedan,Scottsdale
Male,2725000,Ford,Taurus,Manual,Pale White,22501,SUV,Austin
Female,815000,Chevrolet,Metro,Auto,Pale White,19001,Passenger,Middletown
Male,502000,Toyota,Camry,Auto,Pale White,31001,Hatchback,Aurora
Male,2750000,Mercury,Sable,Manual,Pale White,61001,Sedan,Greenville
Male,673000,Oldsmobile,Bravada,Manual,Black,36000,Hatchback,Austin
Male,575000,Mercedes-B,M-Class,Manual,Pale White,25000,Hardtop,Janesville
Male,13500,Ford,Contour,Auto,Pale White,62000,Sedan,Aurora
Male,600000,Chevrolet,Prizm,Manual,Pale White,22000,Hardtop,Scottsdale
Male,580000,Volkswagen,GTI,Auto,Pale White,20000,SUV,Pasco
Male,2478000,BMW,328i,Auto,Black,18800,Sedan,Janesville
Male,1490000,Plymouth,Prowler,Manual,Pale White,16000,Hatchback,Scottsdale
Male,13500,Dodge,Viper,Auto,Pale White,31000,SUV,Austin
Male,487500,Dodge,Caravan,Auto,Pale White,38500,Hardtop,Aurora
Male,942000,Volvo,S40,Manual,Black,36000,Sedan,Aurora
Male,1320000,Ford,F-Series,Manual,Pale White,13000,Passenger,Greenville
Male,976000,Acura,TL,Auto,Black,28000,Hatchback,Pasco
Male,603000,Mercury,Mystique,Auto,Pale White,29000,Passenger,Pasco
Female,13500,Dodge,Neon,Manual,Pale White,19000,Hardtop,Greenville
Female,583000,Lexus,LS400,Manual,Black,69000,Sedan,Scottsdale
Male,13500,Volkswagen,Beetle,Auto,Pale White,45000,Hardtop,Pasco
Male,13500,Toyota,Tacoma,Manual,Pale White,24000,Hardtop,Janesville
Female,1265000,Mercury,Mountaineer,Manual,Pale White,21500,Hardtop,Greenville
Female,490000,Jaguar,S-Type,Manual,Pale White,21000,Passenger,Greenville
Male,577000,Chrysler,Sebring Coupe,Manual,Pale White,21000,Sedan,Pasco
Male,535000,Nissan,Xterra,Manual,Pale White,31000,Passenger,Janesville
Male,13500,Ford,Expedition,Manual,Black,18000,SUV,Scottsdale
Female,300000,BMW,323i,Auto,Pale White,19000,Hatchback,Austin
Female,3050000,Ford,Mustang,Manual,Pale White,43000,Hatchback,Middletown
Male,1955000,Oldsmobile,Silhouette,Auto,Pale White,12500,Sedan,Aurora
Female,768000,Volkswagen,Jetta,Auto,Pale White,19001,Passenger,Greenville
Male,1901000,Subaru,Forester,Auto,Black,22101,Hardtop,Aurora
Female,13500,Ford,Contour,Auto,Pale White,19001,Sedan,Janesville
Female,1150000,Chrysler,Sebring Coupe,Auto,Pale White,19001,Sedan,Scottsdale
Female,1901000,Mitsubishi,Montero,Manual,Black,16101,SUV,Austin
Male,13500,Porsche,Carrera Coupe,Auto,Pale White,22001,Hardtop,Austin
Male,2714000,Toyota,Land Cruiser,Auto,Black,21401,SUV,Aurora
Male,2050000,Chevrolet,Prizm,Auto,Pale White,15001,Hardtop,Middletown
Male,1930000,Subaru,Forester,Auto,Black,22001,Hardtop,Aurora
Male,13500,Pontiac,Grand Am,Auto,Pale White,12000,SUV,Janesville
Male,2200000,Oldsmobile,Cutlass,Manual,Pale White,41000,Sedan,Scottsdale
Male,1346000,Mercury,Grand Marquis,Auto,Black,9601,SUV,Janesville
Male,1340000,Pontiac,Grand Am,Auto,Pale White,26001,SUV,Middletown
Male,1421000,Chrysler,300M,Auto,Pale White,16101,SUV,Aurora
Male,667500,Plymouth,Breeze,Auto,Pale White,22501,Hardtop,Austin
Male,1205000,Toyota,Sienna,Auto,Pale White,26501,Passenger,Pasco
Male,500000,Dodge,Ram Pickup,Auto,Pale White,45000,Hardtop,Middletown
Female,1220000,Saab,3-Sep,Auto,Black,31001,Sedan,Scottsdale
Male,13500,Lexus,LS400,Manual,Black,69001,Sedan,Austin
Male,1465000,Volvo,S80,Manual,Pale White,25501,Sedan,Middletown
Male,683500,Dodge,Caravan,Auto,Pale White,38500,Hardtop,Aurora
Male,13500,Mitsubishi,Diamante,Manual,Pale White,19000,Hatchback,Greenville
Male,1101500,Pontiac,Bonneville,Auto,Pale White,19150,Hatchback,Pasco
Male,13500,Lincoln,Town car,Auto,Black,26001,Hatchback,Pasco
Female,13500,Chevrolet,Corvette,Manual,Black,26001,SUV,Janesville
Male,1550000,Chrysler,LHS,Auto,Pale White,21001,Hatchback,Scottsdale
Male,3800000,Mercedes-B,S-Class,Auto,Black,39001,SUV,Austin
Male,13500,Toyota,Tacoma,Manual,Pale White,82000,Hardtop,Austin
Female,775000,Chrysler,300M,Auto,Pale White,16001,SUV,Aurora
Female,13500,Mercedes-B,SLK230,Manual,Pale White,71001,Hatchback,Greenville
Female,515000,Lexus,LX470,Manual,Pale White,54001,SUV,Pasco
